timestamp,device_id,temperature_c,humidity_pct,power_kw,pressure_bar,vibration_mm_s
2026-07-20T18:15:00+00:00,hvac_01,21.669,50.575,4.112,2.518,1.209
2026-07-20T18:30:00+00:00,hvac_01,21.887,51.475,3.642,2.477,1.1
2026-07-20T18:45:00+00:00,hvac_01,21.708,52.22,3.977,2.503,1.189
2026-07-20T19:00:00+00:00,hvac_01,20.446,52.266,1.401,2.48,0.84
2026-07-20T19:15:00+00:00,hvac_01,20.337,53.4,1.216,2.461,0.755
2026-07-20T19:30:00+00:00,hvac_01,20.008,56.095,1.268,2.485,0.838
2026-07-20T19:45:00+00:00,hvac_01,20.116,53.902,1.14,2.462,0.78
2026-07-20T20:00:00+00:00,hvac_01,19.919,56.212,1.302,2.469,0.87
2026-07-20T20:15:00+00:00,hvac_01,19.776,56.593,1.162,2.474,0.845
2026-07-20T20:30:00+00:00,hvac_01,19.408,56.315,1.41,2.45,0.843
2026-07-20T20:45:00+00:00,hvac_01,19.734,57.833,1.396,2.473,0.844
2026-07-20T21:00:00+00:00,hvac_01,18.997,59.377,1.371,2.454,0.858
2026-07-20T21:15:00+00:00,hvac_01,19.132,58.073,1.338,2.457,0.917
2026-07-20T21:30:00+00:00,hvac_01,19.086,58.199,1.427,2.452,0.865
2026-07-20T21:45:00+00:00,hvac_01,19.52,59.022,1.283,2.461,0.812
2026-07-20T22:00:00+00:00,hvac_01,18.905,61.133,1.388,2.476,0.88
2026-07-20T22:15:00+00:00,hvac_01,19.071,59.39,1.248,2.471,0.857
2026-07-20T22:30:00+00:00,hvac_01,18.561,58.928,1.139,2.48,0.791
2026-07-20T22:45:00+00:00,hvac_01,18.863,59.347,1.218,2.462,0.859
2026-07-20T23:00:00+00:00,hvac_01,18.284,58.922,1.259,2.486,0.869
2026-07-20T23:15:00+00:00,hvac_01,18.595,61.106,1.278,2.489,0.893
2026-07-20T23:30:00+00:00,hvac_01,18.453,60.197,1.446,2.503,0.883
2026-07-20T23:45:00+00:00,hvac_01,18.332,61.543,1.503,2.49,0.893
2026-07-21T00:00:00+00:00,hvac_01,18.117,60.566,1.397,2.508,0.846
2026-07-21T00:15:00+00:00,hvac_01,18.142,60.831,1.557,2.505,0.906
2026-07-21T00:30:00+00:00,hvac_01,18.487,61.73,1.317,2.505,0.889
2026-07-21T00:45:00+00:00,hvac_01,18.365,61.315,1.331,2.513,0.865
2026-07-21T01:00:00+00:00,hvac_01,18.155,60.176,0.921,2.5,0.771
2026-07-21T01:15:00+00:00,hvac_01,18.218,61.588,1.322,2.528,0.809
2026-07-21T01:30:00+00:00,hvac_01,18.776,61.45,1.16,2.524,0.842
2026-07-21T01:45:00+00:00,hvac_01,18.459,61.029,1.481,2.509,0.885
2026-07-21T02:00:00+00:00,hvac_01,18.582,61.325,1.108,2.531,0.86
2026-07-21T02:15:00+00:00,hvac_01,18.47,60.812,0.944,2.536,0.741
2026-07-21T02:30:00+00:00,hvac_01,18.743,60.444,1.423,2.546,0.861
2026-07-21T02:45:00+00:00,hvac_01,18.513,62.432,1.21,2.531,0.823
2026-07-21T03:00:00+00:00,hvac_01,18.458,60.655,1.227,2.503,0.804
2026-07-21T03:15:00+00:00,hvac_01,18.976,61.084,1.6,2.515,0.813
2026-07-21T03:30:00+00:00,hvac_01,19.013,59.277,1.382,2.526,0.9
2026-07-21T03:45:00+00:00,hvac_01,18.793,59.699,1.475,2.541,0.846
2026-07-21T04:00:00+00:00,hvac_01,18.347,60.757,1.234,2.534,0.81
2026-07-21T04:15:00+00:00,hvac_01,19.032,58.488,1.146,2.498,0.858
2026-07-21T04:30:00+00:00,hvac_01,19.212,58.129,1.423,2.522,0.848
2026-07-21T04:45:00+00:00,hvac_01,19.049,59.6,1.567,2.509,0.843
2026-07-21T05:00:00+00:00,hvac_01,19.332,58.59,1.258,2.515,0.873
2026-07-21T05:15:00+00:00,hvac_01,19.559,57.322,1.223,2.509,0.876
2026-07-21T05:30:00+00:00,hvac_01,19.635,57.08,1.249,2.52,0.83
2026-07-21T05:45:00+00:00,hvac_01,20.194,55.959,1.029,2.507,0.833
2026-07-21T06:00:00+00:00,hvac_01,19.805,58.824,1.315,2.515,0.874
2026-07-21T06:15:00+00:00,hvac_01,20.109,54.986,1.274,2.502,0.802
2026-07-21T06:30:00+00:00,hvac_01,19.661,56.225,1.345,2.496,0.846
2026-07-21T06:45:00+00:00,hvac_01,20.486,53.659,1.162,2.48,0.877
2026-07-21T07:00:00+00:00,hvac_01,21.384,52.0,3.975,2.494,1.141
2026-07-21T07:15:00+00:00,hvac_01,21.669,50.978,3.764,2.468,1.113
2026-07-21T07:30:00+00:00,hvac_01,21.886,50.924,3.954,2.485,1.112
2026-07-21T07:45:00+00:00,hvac_01,22.328,50.842,3.801,2.461,1.143
2026-07-21T08:00:00+00:00,hvac_01,21.943,50.684,3.499,2.459,1.042
2026-07-21T08:15:00+00:00,hvac_01,22.295,49.614,3.869,2.468,1.176
2026-07-21T08:30:00+00:00,hvac_01,22.44,50.391,3.889,2.462,1.138
2026-07-21T08:45:00+00:00,hvac_01,22.154,49.163,3.913,2.474,1.073
2026-07-21T09:00:00+00:00,hvac_01,22.423,48.878,4.264,2.473,1.16
2026-07-21T09:15:00+00:00,hvac_01,22.451,48.947,4.079,2.455,1.162
2026-07-21T09:30:00+00:00,hvac_01,23.058,48.505,4.108,2.449,1.184
2026-07-21T09:45:00+00:00,hvac_01,22.878,48.456,4.351,2.459,1.189
2026-07-21T10:00:00+00:00,hvac_01,22.736,45.9,4.067,2.48,1.161
2026-07-21T10:15:00+00:00,hvac_01,23.022,45.756,4.229,2.472,1.176
2026-07-21T10:30:00+00:00,hvac_01,23.022,46.423,4.291,2.48,1.117
2026-07-21T10:45:00+00:00,hvac_01,23.26,46.139,4.308,2.488,1.209
2026-07-21T11:00:00+00:00,hvac_01,23.669,45.983,4.537,2.47,1.233
2026-07-21T11:15:00+00:00,hvac_01,23.03,46.626,4.05,2.471,1.177
2026-07-21T11:30:00+00:00,hvac_01,23.548,47.086,4.341,2.485,1.186
2026-07-21T11:45:00+00:00,hvac_01,23.158,44.913,4.274,2.48,1.104
2026-07-21T12:00:00+00:00,hvac_01,23.148,45.487,4.072,2.512,1.188
2026-07-21T12:15:00+00:00,hvac_01,23.648,45.164,4.443,2.49,1.212
2026-07-21T12:30:00+00:00,hvac_01,23.715,45.311,4.256,2.489,1.172
2026-07-21T12:45:00+00:00,hvac_01,23.497,46.938,4.162,2.495,1.181
2026-07-21T13:00:00+00:00,hvac_01,23.442,47.452,4.17,2.536,1.138
2026-07-21T13:15:00+00:00,hvac_01,23.538,45.03,4.245,2.537,1.199
2026-07-21T13:30:00+00:00,hvac_01,23.319,46.328,4.185,2.541,1.179
2026-07-21T13:45:00+00:00,hvac_01,23.334,45.449,4.19,2.507,1.222
2026-07-21T14:00:00+00:00,hvac_01,23.345,44.902,4.104,2.533,1.093
2026-07-21T14:15:00+00:00,hvac_01,23.204,45.825,4.091,2.54,1.185
2026-07-21T14:30:00+00:00,hvac_01,23.583,45.648,4.291,2.526,1.251
2026-07-21T14:45:00+00:00,hvac_01,23.451,46.261,4.415,2.557,1.249
2026-07-21T15:00:00+00:00,hvac_01,22.899,46.508,4.435,2.532,1.198
2026-07-21T15:15:00+00:00,hvac_01,23.033,46.978,4.157,2.55,1.134
2026-07-21T15:30:00+00:00,hvac_01,23.043,47.015,4.159,2.53,1.179
2026-07-21T15:45:00+00:00,hvac_01,22.956,47.288,3.981,2.547,1.085
2026-07-21T16:00:00+00:00,hvac_01,22.786,48.66,3.802,2.555,1.111
2026-07-21T16:15:00+00:00,hvac_01,22.767,47.898,4.279,2.526,1.208
2026-07-21T16:30:00+00:00,hvac_01,22.938,49.551,4.214,2.517,1.135
2026-07-21T16:45:00+00:00,hvac_01,22.462,48.448,3.924,2.531,1.077
2026-07-21T17:00:00+00:00,hvac_01,22.355,49.772,3.919,2.516,1.168
2026-07-21T17:15:00+00:00,hvac_01,22.704,50.555,3.982,2.491,1.155
2026-07-21T17:30:00+00:00,hvac_01,22.027,49.653,3.735,2.522,1.108
2026-07-21T17:45:00+00:00,hvac_01,22.081,51.282,3.943,2.501,1.159
2026-07-21T18:00:00+00:00,hvac_01,22.331,51.651,3.944,2.506,1.155
2026-07-21T18:15:00+00:00,hvac_01,22.155,51.203,3.998,2.521,1.127
2026-07-21T18:30:00+00:00,hvac_01,21.72,53.223,4.127,2.501,1.183
2026-07-21T18:45:00+00:00,hvac_01,21.569,51.081,3.716,2.499,1.108
2026-07-21T19:00:00+00:00,hvac_01,20.389,54.939,1.226,2.477,0.774
2026-07-21T19:15:00+00:00,hvac_01,20.401,55.262,1.287,2.474,0.881
2026-07-21T19:30:00+00:00,hvac_01,19.986,56.951,1.371,2.487,0.859
2026-07-21T19:45:00+00:00,hvac_01,19.543,55.423,0.987,2.473,0.839
2026-07-21T20:00:00+00:00,hvac_01,20.358,56.206,1.176,2.45,0.943
2026-07-21T20:15:00+00:00,hvac_01,19.912,58.27,1.187,2.464,0.838
2026-07-21T20:30:00+00:00,hvac_01,19.142,57.099,1.244,2.47,0.895
2026-07-21T20:45:00+00:00,hvac_01,19.58,57.673,1.121,2.458,0.905
2026-07-21T21:00:00+00:00,hvac_01,19.446,58.586,1.493,2.472,0.898
2026-07-21T21:15:00+00:00,hvac_01,19.032,59.817,1.075,2.464,0.792
2026-07-21T21:30:00+00:00,hvac_01,19.527,59.892,1.197,2.454,0.833
2026-07-21T21:45:00+00:00,hvac_01,19.119,58.266,1.372,2.479,0.866
2026-07-21T22:00:00+00:00,hvac_01,19.048,61.017,1.352,2.473,0.846
2026-07-21T22:15:00+00:00,hvac_01,18.789,60.534,0.936,2.476,0.778
2026-07-21T22:30:00+00:00,hvac_01,18.823,60.875,1.198,2.454,0.867
2026-07-21T22:45:00+00:00,hvac_01,18.758,61.281,1.291,2.468,0.902
2026-07-21T23:00:00+00:00,hvac_01,18.639,62.115,1.115,2.474,0.852
2026-07-21T23:15:00+00:00,hvac_01,18.629,61.692,1.438,2.467,0.879
2026-07-21T23:30:00+00:00,hvac_01,18.207,63.297,1.294,2.51,0.919
2026-07-21T23:45:00+00:00,hvac_01,18.326,61.782,1.461,2.486,0.876
2026-07-22T00:00:00+00:00,hvac_01,18.34,61.348,1.554,2.509,0.877
2026-07-22T00:15:00+00:00,hvac_01,18.098,62.267,1.349,2.526,0.941
2026-07-22T00:30:00+00:00,hvac_01,18.414,63.765,1.285,2.52,0.87
2026-07-22T00:45:00+00:00,hvac_01,18.246,63.744,1.218,2.506,0.823
2026-07-22T01:00:00+00:00,hvac_01,18.547,63.163,1.368,2.52,0.822
2026-07-22T01:15:00+00:00,hvac_01,18.631,63.098,1.311,2.51,0.839
2026-07-22T01:30:00+00:00,hvac_01,18.512,61.905,1.348,2.527,0.884
2026-07-22T01:45:00+00:00,hvac_01,18.607,63.081,1.291,2.517,0.855
2026-07-22T02:00:00+00:00,hvac_01,26.722,62.512,6.016,2.163,3.142
2026-07-22T02:15:00+00:00,hvac_01,26.244,61.071,5.613,2.17,3.1
2026-07-22T02:30:00+00:00,hvac_01,26.3,62.381,5.718,2.164,3.072
2026-07-22T02:45:00+00:00,hvac_01,26.607,60.874,5.905,2.174,3.014
2026-07-22T03:00:00+00:00,hvac_01,18.862,61.29,1.075,2.528,0.82
2026-07-22T03:15:00+00:00,hvac_01,18.692,60.409,1.418,2.54,0.87
2026-07-22T03:30:00+00:00,hvac_01,19.18,61.243,1.31,2.532,0.867
2026-07-22T03:45:00+00:00,hvac_01,19.15,60.388,1.378,2.524,0.852
2026-07-22T04:00:00+00:00,hvac_01,18.762,59.306,1.326,2.515,0.901
2026-07-22T04:15:00+00:00,hvac_01,19.27,59.865,1.356,2.534,0.908
2026-07-22T04:30:00+00:00,hvac_01,18.947,60.097,1.418,2.522,0.893
2026-07-22T04:45:00+00:00,hvac_01,19.16,61.143,1.378,2.519,0.922
2026-07-22T05:00:00+00:00,hvac_01,19.373,59.241,1.359,2.536,0.862
2026-07-22T05:15:00+00:00,hvac_01,19.963,59.338,1.402,2.523,0.917
2026-07-22T05:30:00+00:00,hvac_01,19.754,58.236,1.471,2.513,0.915
2026-07-22T05:45:00+00:00,hvac_01,19.557,58.895,1.312,2.522,0.889
2026-07-22T06:00:00+00:00,hvac_01,19.902,57.824,1.121,2.479,0.814
2026-07-22T06:15:00+00:00,hvac_01,20.324,56.142,1.168,2.507,0.871
2026-07-22T06:30:00+00:00,hvac_01,20.02,56.227,1.184,2.501,0.871
2026-07-22T06:45:00+00:00,hvac_01,20.113,54.764,1.012,2.493,0.861
2026-07-22T07:00:00+00:00,hvac_01,21.503,52.809,3.667,2.492,1.036
2026-07-22T07:15:00+00:00,hvac_01,21.702,52.69,3.789,2.505,1.164
2026-07-22T07:30:00+00:00,hvac_01,21.772,52.458,3.639,2.461,1.065
2026-07-22T07:45:00+00:00,hvac_01,21.84,51.025,3.84,2.468,1.168
2026-07-22T08:00:00+00:00,hvac_01,22.027,51.433,3.838,2.458,1.162
2026-07-22T08:15:00+00:00,hvac_01,22.13,52.81,4.059,2.47,1.214
2026-07-22T08:30:00+00:00,hvac_01,22.012,50.25,3.642,2.476,1.152
2026-07-22T08:45:00+00:00,hvac_01,22.165,51.126,3.962,2.453,1.156
2026-07-22T09:00:00+00:00,hvac_01,22.456,51.357,3.98,2.474,1.167
2026-07-22T09:15:00+00:00,hvac_01,22.999,48.869,4.326,2.465,1.185
2026-07-22T09:30:00+00:00,hvac_01,22.755,50.349,4.218,2.458,1.166
2026-07-22T09:45:00+00:00,hvac_01,23.051,49.684,4.106,2.457,1.155
2026-07-22T10:00:00+00:00,hvac_01,22.693,48.842,4.128,2.464,1.123
2026-07-22T10:15:00+00:00,hvac_01,22.947,47.123,4.29,2.478,1.22
2026-07-22T10:30:00+00:00,hvac_01,23.079,48.385,4.365,2.481,1.253
2026-07-22T10:45:00+00:00,hvac_01,23.173,46.508,4.07,2.499,1.133
2026-07-22T11:00:00+00:00,hvac_01,23.387,47.224,4.32,2.498,1.255
2026-07-22T11:15:00+00:00,hvac_01,23.187,47.111,4.294,2.47,1.223
2026-07-22T11:30:00+00:00,hvac_01,23.515,46.744,4.605,2.471,1.262
2026-07-22T11:45:00+00:00,hvac_01,23.33,45.774,4.426,2.494,1.198
2026-07-22T12:00:00+00:00,hvac_01,23.863,45.448,4.328,2.491,1.215
2026-07-22T12:15:00+00:00,hvac_01,23.515,46.322,4.24,2.493,1.207
2026-07-22T12:30:00+00:00,hvac_01,23.143,46.776,4.208,2.522,1.207
2026-07-22T12:45:00+00:00,hvac_01,23.659,46.445,4.098,2.518,1.174
2026-07-22T13:00:00+00:00,hvac_01,23.792,45.606,4.329,2.53,1.178
2026-07-22T13:15:00+00:00,hvac_01,23.717,45.223,4.44,2.526,1.213
2026-07-22T13:30:00+00:00,hvac_01,23.482,47.043,4.074,2.515,1.119
2026-07-22T13:45:00+00:00,hvac_01,23.315,45.802,4.369,2.525,1.23
2026-07-22T14:00:00+00:00,hvac_01,23.738,47.705,4.415,2.494,1.226
2026-07-22T14:15:00+00:00,hvac_01,23.706,45.723,4.353,2.54,1.226
2026-07-22T14:30:00+00:00,hvac_01,23.529,47.324,4.096,2.543,1.162
2026-07-22T14:45:00+00:00,hvac_01,23.82,48.438,4.469,2.551,1.198
2026-07-22T15:00:00+00:00,hvac_01,23.373,47.765,4.464,2.518,1.296
2026-07-22T15:15:00+00:00,hvac_01,23.287,48.577,4.254,2.535,1.195
2026-07-22T15:30:00+00:00,hvac_01,23.151,47.748,4.357,2.561,1.159
2026-07-22T15:45:00+00:00,hvac_01,22.884,46.732,4.122,2.531,1.201
2026-07-22T16:00:00+00:00,hvac_01,22.83,47.086,3.99,2.535,1.164
2026-07-22T16:15:00+00:00,hvac_01,23.283,50.236,4.289,2.536,1.225
2026-07-22T16:30:00+00:00,hvac_01,23.082,50.006,4.21,2.514,1.167
2026-07-22T16:45:00+00:00,hvac_01,22.619,49.083,3.935,2.524,1.111
2026-07-22T17:00:00+00:00,hvac_01,22.312,51.833,3.641,2.529,1.141
2026-07-22T17:15:00+00:00,hvac_01,22.204,51.244,3.736,2.516,1.136
2026-07-22T17:30:00+00:00,hvac_01,22.246,50.985,4.031,2.518,1.225
2026-07-22T17:45:00+00:00,hvac_01,22.021,51.485,3.943,2.512,1.114
2026-07-22T18:00:00+00:00,hvac_01,21.975,52.528,4.112,2.479,1.221
2026-07-22T18:15:00+00:00,hvac_01,21.585,52.792,3.851,2.488,1.148
2026-07-22T18:30:00+00:00,hvac_01,21.835,53.736,3.838,2.503,1.112
2026-07-22T18:45:00+00:00,hvac_01,21.441,52.319,3.872,2.491,1.186
2026-07-22T19:00:00+00:00,hvac_01,20.482,56.443,0.983,2.485,0.816
2026-07-22T19:15:00+00:00,hvac_01,20.454,55.924,1.258,2.498,0.918
2026-07-22T19:30:00+00:00,hvac_01,20.193,56.12,1.381,2.473,0.876
2026-07-22T19:45:00+00:00,hvac_01,19.959,56.587,1.279,2.486,0.91
2026-07-22T20:00:00+00:00,hvac_01,19.812,56.433,0.98,2.472,0.805
2026-07-22T20:15:00+00:00,hvac_01,19.803,58.298,1.374,2.442,0.881
2026-07-22T20:30:00+00:00,hvac_01,19.675,58.425,1.266,2.457,0.859
2026-07-22T20:45:00+00:00,hvac_01,19.733,58.404,1.304,2.473,0.863
2026-07-22T21:00:00+00:00,hvac_01,19.385,58.876,1.304,2.456,0.839
2026-07-22T21:15:00+00:00,hvac_01,19.45,60.295,1.338,2.445,0.821
2026-07-22T21:30:00+00:00,hvac_01,19.035,59.963,1.226,2.465,0.858
2026-07-22T21:45:00+00:00,hvac_01,18.688,61.871,1.376,2.485,0.855
2026-07-22T22:00:00+00:00,hvac_01,18.675,60.802,1.109,2.468,0.863
2026-07-22T22:15:00+00:00,hvac_01,19.006,59.98,1.184,2.475,0.927
2026-07-22T22:30:00+00:00,hvac_01,18.964,61.463,1.302,2.494,0.887
2026-07-22T22:45:00+00:00,hvac_01,18.695,64.023,1.295,2.488,0.899
2026-07-22T23:00:00+00:00,hvac_01,18.517,62.449,1.216,2.491,0.873
2026-07-22T23:15:00+00:00,hvac_01,18.416,62.586,1.326,2.49,0.831
2026-07-22T23:30:00+00:00,hvac_01,18.769,63.818,1.242,2.496,0.922
2026-07-22T23:45:00+00:00,hvac_01,18.633,63.098,1.095,2.518,0.862
2026-07-23T00:00:00+00:00,hvac_01,18.336,62.902,1.226,2.479,0.887
2026-07-23T00:15:00+00:00,hvac_01,18.686,63.032,1.373,2.502,0.886
2026-07-23T00:30:00+00:00,hvac_01,18.36,63.92,1.23,2.527,0.843
2026-07-23T00:45:00+00:00,hvac_01,18.401,65.184,1.466,2.501,0.882
2026-07-23T01:00:00+00:00,hvac_01,18.592,62.924,1.251,2.52,0.839
2026-07-23T01:15:00+00:00,hvac_01,18.373,62.755,1.385,2.528,0.904
2026-07-23T01:30:00+00:00,hvac_01,18.601,63.29,1.266,2.536,0.829
2026-07-23T01:45:00+00:00,hvac_01,18.283,62.62,1.487,2.533,0.898
2026-07-23T02:00:00+00:00,hvac_01,18.65,64.635,1.136,2.531,0.892
2026-07-23T02:15:00+00:00,hvac_01,18.713,61.836,1.29,2.524,0.868
2026-07-23T02:30:00+00:00,hvac_01,18.543,62.327,1.199,2.544,0.887
2026-07-23T02:45:00+00:00,hvac_01,18.739,61.987,1.189,2.553,0.869
2026-07-23T03:00:00+00:00,hvac_01,18.659,61.088,1.125,2.532,0.843
2026-07-23T03:15:00+00:00,hvac_01,18.561,62.012,1.076,2.558,0.77
2026-07-23T03:30:00+00:00,hvac_01,18.89,62.163,1.204,2.523,0.871
2026-07-23T03:45:00+00:00,hvac_01,18.756,61.667,1.16,2.503,0.901
2026-07-23T04:00:00+00:00,hvac_01,19.205,61.547,1.379,2.549,0.831
2026-07-23T04:15:00+00:00,hvac_01,19.111,60.217,1.206,2.524,0.906
2026-07-23T04:30:00+00:00,hvac_01,19.052,62.354,1.169,2.512,0.841
2026-07-23T04:45:00+00:00,hvac_01,19.159,59.963,1.183,2.513,0.864
2026-07-23T05:00:00+00:00,hvac_01,19.154,58.979,1.137,2.516,0.783
2026-07-23T05:15:00+00:00,hvac_01,19.657,60.528,1.144,2.517,0.849
2026-07-23T05:30:00+00:00,hvac_01,19.254,58.712,1.405,2.51,0.9
2026-07-23T05:45:00+00:00,hvac_01,19.858,59.171,1.231,2.512,0.923
2026-07-23T06:00:00+00:00,hvac_01,19.732,57.854,1.406,2.505,0.911
2026-07-23T06:15:00+00:00,hvac_01,20.228,57.016,1.211,2.476,0.813
2026-07-23T06:30:00+00:00,hvac_01,20.13,58.535,1.384,2.479,0.874
2026-07-23T06:45:00+00:00,hvac_01,20.619,56.082,1.316,2.47,0.87
2026-07-23T07:00:00+00:00,hvac_01,21.579,54.515,3.835,2.473,1.159
2026-07-23T07:15:00+00:00,hvac_01,21.707,54.123,3.659,2.48,1.11
2026-07-23T07:30:00+00:00,hvac_01,21.782,52.268,3.804,2.497,1.193
2026-07-23T07:45:00+00:00,hvac_01,21.641,52.371,3.865,2.48,1.061
2026-07-23T08:00:00+00:00,hvac_01,22.345,53.159,4.025,2.475,1.203
2026-07-23T08:15:00+00:00,hvac_01,22.005,52.118,3.822,2.455,1.156
2026-07-23T08:30:00+00:00,hvac_01,22.172,50.842,3.835,2.466,1.129
2026-07-23T08:45:00+00:00,hvac_01,22.318,50.329,4.073,2.46,1.226
2026-07-23T09:00:00+00:00,hvac_01,22.071,50.265,4.08,2.44,1.25
2026-07-23T09:15:00+00:00,hvac_01,22.495,49.801,3.745,2.452,1.136
2026-07-23T09:30:00+00:00,hvac_01,22.828,48.594,3.99,2.462,1.173
2026-07-23T09:45:00+00:00,hvac_01,22.894,48.803,4.289,2.458,1.161
2026-07-23T10:00:00+00:00,hvac_01,23.018,50.042,4.561,2.469,1.225
2026-07-23T10:15:00+00:00,hvac_01,23.141,48.709,4.227,2.459,1.219
2026-07-23T10:30:00+00:00,hvac_01,23.325,48.427,4.433,2.482,1.225
2026-07-23T10:45:00+00:00,hvac_01,23.712,47.956,4.425,2.477,1.265
2026-07-23T11:00:00+00:00,hvac_01,23.615,48.2,4.411,2.499,1.289
2026-07-23T11:15:00+00:00,hvac_01,23.279,48.832,4.037,2.504,1.183
2026-07-23T11:30:00+00:00,hvac_01,23.161,47.491,4.433,2.477,1.231
2026-07-23T11:45:00+00:00,hvac_01,23.401,48.933,4.398,2.507,1.27
2026-07-23T12:00:00+00:00,hvac_01,23.579,46.817,4.149,2.511,1.243
2026-07-23T12:15:00+00:00,hvac_01,23.638,47.351,4.449,2.472,1.202
2026-07-23T12:30:00+00:00,hvac_01,23.657,47.976,4.714,2.511,1.276
2026-07-23T12:45:00+00:00,hvac_01,23.409,46.453,4.028,2.489,1.139
2026-07-23T13:00:00+00:00,hvac_01,23.051,46.684,3.983,2.531,1.172
2026-07-23T13:15:00+00:00,hvac_01,23.496,47.326,4.216,2.521,1.189
2026-07-23T13:30:00+00:00,hvac_01,23.387,47.171,4.392,2.538,1.25
2026-07-23T13:45:00+00:00,hvac_01,23.853,47.063,4.488,2.526,1.266
2026-07-23T14:00:00+00:00,hvac_01,23.344,48.012,4.256,2.516,1.191
2026-07-23T14:15:00+00:00,hvac_01,23.485,48.376,4.5,2.539,1.278
2026-07-23T14:30:00+00:00,hvac_01,23.778,47.169,4.498,2.526,1.224
2026-07-23T14:45:00+00:00,hvac_01,23.419,47.568,4.235,2.544,1.163
2026-07-23T15:00:00+00:00,hvac_01,23.407,47.595,4.345,2.529,1.27
2026-07-23T15:15:00+00:00,hvac_01,23.331,48.35,4.39,2.531,1.246
2026-07-23T15:30:00+00:00,hvac_01,23.31,49.98,4.364,2.543,1.211
2026-07-23T15:45:00+00:00,hvac_01,22.888,47.707,4.173,2.522,1.24
2026-07-23T16:00:00+00:00,hvac_01,22.662,49.445,4.102,2.527,1.209
2026-07-23T16:15:00+00:00,hvac_01,22.67,48.918,4.06,2.524,1.156
2026-07-23T16:30:00+00:00,hvac_01,22.897,48.509,4.225,2.543,1.139
2026-07-23T16:45:00+00:00,hvac_01,22.629,50.328,4.007,2.523,1.154
2026-07-23T17:00:00+00:00,hvac_01,22.468,50.69,4.178,2.529,1.207
2026-07-23T17:15:00+00:00,hvac_01,22.513,50.422,3.954,2.502,1.207
2026-07-23T17:30:00+00:00,hvac_01,22.611,51.792,3.856,2.491,1.201
2026-07-23T17:45:00+00:00,hvac_01,22.159,51.403,4.093,2.526,1.236
2026-07-23T18:00:00+00:00,hvac_01,21.931,53.301,3.862,2.502,1.179
2026-07-23T18:15:00+00:00,hvac_01,21.657,52.177,3.776,2.477,1.195
2026-07-23T18:30:00+00:00,hvac_01,21.744,54.194,3.731,2.506,1.122
2026-07-23T18:45:00+00:00,hvac_01,22.167,54.884,3.731,2.498,1.126
2026-07-23T19:00:00+00:00,hvac_01,20.14,56.856,1.395,2.479,0.935
2026-07-23T19:15:00+00:00,hvac_01,20.383,58.164,1.103,2.507,0.843
2026-07-23T19:30:00+00:00,hvac_01,20.387,59.21,1.251,2.469,0.833
2026-07-23T19:45:00+00:00,hvac_01,20.548,58.337,1.226,2.474,0.812
2026-07-23T20:00:00+00:00,hvac_01,19.803,58.261,1.335,2.47,0.909
2026-07-23T20:15:00+00:00,hvac_01,19.674,59.12,1.303,2.469,0.898
2026-07-23T20:30:00+00:00,hvac_01,19.682,60.28,1.332,2.457,0.855
2026-07-23T20:45:00+00:00,hvac_01,19.574,58.312,1.292,2.457,0.809
2026-07-23T21:00:00+00:00,hvac_01,19.221,58.627,1.181,2.445,0.885
2026-07-23T21:15:00+00:00,hvac_01,19.373,60.393,1.17,2.469,0.795
2026-07-23T21:30:00+00:00,hvac_01,19.348,59.583,1.116,2.472,0.899
2026-07-23T21:45:00+00:00,hvac_01,19.201,61.069,1.051,2.471,0.903
2026-07-23T22:00:00+00:00,hvac_01,19.014,60.727,1.101,2.489,0.816
2026-07-23T22:15:00+00:00,hvac_01,18.661,62.814,1.14,2.477,0.882
2026-07-23T22:30:00+00:00,hvac_01,18.866,62.963,1.133,2.49,0.839
2026-07-23T22:45:00+00:00,hvac_01,18.81,61.292,1.432,2.508,0.916
2026-07-23T23:00:00+00:00,hvac_01,18.541,62.9,1.133,2.462,0.85
2026-07-23T23:15:00+00:00,hvac_01,18.612,62.759,1.186,2.501,0.822
2026-07-23T23:30:00+00:00,hvac_01,18.728,63.158,1.118,2.486,0.824
2026-07-23T23:45:00+00:00,hvac_01,18.559,64.06,1.212,2.497,0.843
2026-07-24T00:00:00+00:00,hvac_01,18.431,64.547,1.035,2.487,0.821
2026-07-24T00:15:00+00:00,hvac_01,18.482,62.81,1.272,2.493,0.872
2026-07-24T00:30:00+00:00,hvac_01,18.531,61.408,1.105,2.507,0.852
2026-07-24T00:45:00+00:00,hvac_01,18.269,62.675,1.549,2.507,0.897
2026-07-24T01:00:00+00:00,hvac_01,18.513,62.468,1.205,2.519,0.868
2026-07-24T01:15:00+00:00,hvac_01,18.491,62.877,1.259,2.535,0.844
2026-07-24T01:30:00+00:00,hvac_01,18.392,64.315,1.171,2.546,0.847
2026-07-24T01:45:00+00:00,hvac_01,18.381,63.412,1.272,2.52,0.923
2026-07-24T02:00:00+00:00,hvac_01,18.278,62.965,1.489,2.535,0.903
2026-07-24T02:15:00+00:00,hvac_01,18.581,64.313,1.385,2.524,0.864
2026-07-24T02:30:00+00:00,hvac_01,18.446,65.181,1.208,2.525,0.902
2026-07-24T02:45:00+00:00,hvac_01,18.223,62.757,1.068,2.53,0.86
2026-07-24T03:00:00+00:00,hvac_01,18.572,62.951,1.462,2.533,0.925
